# units are Tesla, degrees, mm and s
#
# Local coordinate system origin: x0=218.0, y0=24.0, z0=60.0
#
# Scanned matrices:
# 1
#
# Gaussmeter filter = 0
#
# mag ang	probe ang	x glob	y glob	z glob	x local	y local	z local	X Bfield		Y Bfield	Z Bfield	V Bfield	time			range
0	0	216.0	24.0	100.0	-2.0	0.0	40.0	0.22418	-0.18584	-0.04122	0.2941	8104	20210930	162555	aaa	
0	0	216.0	24.0	90.0	-2.0	0.0	30.0	0.19673	-0.15892	-0.06116	0.26019	8113	20210930	162605	aaa	
0	0	216.0	24.0	80.0	-2.0	0.0	20.0	0.15763	-0.10713	-0.09126	0.21131	8123	20210930	162615	aaa	
0	0	216.0	24.0	70.0	-2.0	0.0	10.0	0.12758	-0.10179	-0.11255	0.19826	8133	20210930	162625	aaa	
0	0	216.0	24.0	60.0	-2.0	0.0	0.0	0.09657	-0.09324	-0.11342	0.17573	8143	20210930	162634	aaa	
0	0	216.0	24.0	50.0	-2.0	0.0	-10.0	0.06783	-0.06491	-0.10072	0.13769	8153	20210930	162644	aaa	
0	0	216.0	24.0	40.0	-2.0	0.0	-20.0	0.04625	-0.0416	-0.08303	0.10374	8163	20210930	162654	aaa	
0	0	216.0	24.0	30.0	-2.0	0.0	-30.0	0.03139	-0.02644	-0.06587	0.07761	8172	20210930	162704	aaa	
0	0	216.0	24.0	20.0	-2.0	0.0	-40.0	0.02147	-0.017057	-0.05138	0.05823	8182	20210930	162714	aaa	
0	0	216.0	24.0	10.0	-2.0	0.0	-50.0	0.014892	-0.011255	-0.03987	0.04402	8192	20210930	162723	aaa	
0	0	214.0	24.0	10.0	-4.0	0.0	-50.0	0.015732	-0.011632	-0.03886	0.04351	8200	20210930	162731	aaa	
0	0	214.0	24.0	20.0	-4.0	0.0	-40.0	0.022492	-0.017732	-0.04984	0.05748	8210	20210930	162741	aaa	
0	0	214.0	24.0	30.0	-4.0	0.0	-30.0	0.03255	-0.027683	-0.0635	0.07654	8220	20210930	162751	aaa	
0	0	214.0	24.0	40.0	-4.0	0.0	-20.0	0.04736	-0.04387	-0.07944	0.10237	8229	20210930	162801	aaa	
0	0	214.0	24.0	50.0	-4.0	0.0	-10.0	0.06844	-0.06877	-0.09557	0.13618	8239	20210930	162811	aaa	
0	0	214.0	24.0	60.0	-4.0	0.0	0.0	0.09592	-0.09683	-0.10699	0.17327	8249	20210930	162821	aaa	
0	0	214.0	24.0	70.0	-4.0	0.0	10.0	0.12472	-0.08655	-0.10631	0.18533	8259	20210930	162830	aaa	
0	0	214.0	24.0	80.0	-4.0	0.0	20.0	0.15115	-0.06158	-0.08307	0.18313	8269	20210930	162840	aaa	
0	0	214.0	24.0	90.0	-4.0	0.0	30.0	0.18922	-0.11726	-0.05254	0.22872	8279	20210930	162850	aaa	
0	0	214.0	24.0	100.0	-4.0	0.0	40.0	0.21581	-0.14381	-0.03669	0.26192	8288	20210930	162900	aaa	
0	0	214.0	24.0	110.0	-4.0	0.0	50.0	0.2276	-0.1539	-0.02267	0.27568	8298	20210930	162910	aaa	
0	0	214.0	24.0	120.0	-4.0	0.0	60.0	0.22513	-0.15654	-0.010234	0.2744	8308	20210930	162919	aaa	
0	0	214.0	24.0	130.0	-4.0	0.0	70.0	0.22122	-0.14914	-0.0007897	0.2668	8318	20210930	162929	aaa	
0	0	214.0	24.0	140.0	-4.0	0.0	80.0	0.20163	-0.12623	0.019396	0.23868	8328	20210930	162939	aaa	
0	0	214.0	24.0	150.0	-4.0	0.0	90.0	0.18392	-0.09993	0.0556	0.21657	8338	20210930	162949	aaa	
0	0	214.0	24.0	160.0	-4.0	0.0	100.0	0.16496	-0.06963	0.07496	0.19411	8347	20210930	162959	aaa	
0	0	214.0	24.0	170.0	-4.0	0.0	110.0	0.13314	-0.05581	0.09215	0.17127	8357	20210930	163009	aaa	
0	0	214.0	24.0	180.0	-4.0	0.0	120.0	0.11302	-0.10237	0.10157	0.18322	8367	20210930	163019	aaa	
0	0	214.0	24.0	190.0	-4.0	0.0	130.0	0.08496	-0.09241	0.09574	0.15787	8377	20210930	163028	aaa	
0	0	214.0	24.0	200.0	-4.0	0.0	140.0	0.05898	-0.0615	0.08387	0.11956	8387	20210930	163038	aaa	
0	0	214.0	24.0	210.0	-4.0	0.0	150.0	0.04002	-0.03864	0.06926	0.08884	8396	20210930	163048	aaa	
0	0	214.0	24.0	220.0	-4.0	0.0	160.0	0.02715	-0.0244	0.05528	0.06624	8406	20210930	163058	aaa	
0	0	214.0	24.0	230.0	-4.0	0.0	170.0	0.018595	-0.015769	0.04343	0.0498	8416	20210930	163108	aaa	
0	0	212.0	24.0	230.0	-6.0	0.0	170.0	0.01948	-0.016294	0.04202	0.0491	8424	20210930	163115	aaa	
0	0	212.0	24.0	220.0	-6.0	0.0	160.0	0.02815	-0.02537	0.05316	0.06528	8434	20210930	163125	aaa	
0	0	212.0	24.0	210.0	-6.0	0.0	150.0	0.04101	-0.04045	0.06608	0.08766	8444	20210930	163135	aaa	
0	0	212.0	24.0	200.0	-6.0	0.0	140.0	0.05963	-0.06484	0.07926	0.1185	8453	20210930	163145	aaa	
0	0	212.0	24.0	190.0	-6.0	0.0	130.0	0.08483	-0.09743	0.08978	0.15732	8463	20210930	163155	aaa	
0	0	212.0	24.0	180.0	-6.0	0.0	120.0	0.11185	-0.09935	0.09658	0.17807	8473	20210930	163205	aaa	
0	0	212.0	24.0	170.0	-6.0	0.0	110.0	0.12666	-0.013892	0.08738	0.15451	8483	20210930	163214	aaa	
0	0	212.0	24.0	160.0	-6.0	0.0	100.0	0.15726	-0.020174	0.0699	0.17327	8493	20210930	163224	aaa	
0	0	212.0	24.0	150.0	-6.0	0.0	90.0	0.17417	-0.05168	0.05352	0.1894	8503	20210930	163234	aaa	
0	0	212.0	24.0	140.0	-6.0	0.0	80.0	0.19009	-0.08055	0.016071	0.20707	8512	20210930	163244	aaa	
0	0	212.0	24.0	130.0	-6.0	0.0	70.0	0.2078	-0.10769	-0.002088	0.23405	8522	20210930	163254	aaa	
0	0	212.0	24.0	120.0	-6.0	0.0	60.0	0.21024	-0.11564	-0.009902	0.24015	8532	20210930	163303	aaa	
0	0	212.0	24.0	110.0	-6.0	0.0	50.0	0.21546	-0.11333	-0.020485	0.24431	8542	20210930	163313	aaa	
0	0	212.0	24.0	100.0	-6.0	0.0	40.0	0.20506	-0.10352	-0.03258	0.23201	8552	20210930	163323	aaa	
0	0	212.0	24.0	90.0	-6.0	0.0	30.0	0.18031	-0.07863	-0.04387	0.20154	8562	20210930	163333	aaa	
0	0	212.0	24.0	80.0	-6.0	0.0	20.0	0.14394	-0.015212	-0.07543	0.16321	8571	20210930	163343	aaa	
0	0	212.0	24.0	70.0	-6.0	0.0	10.0	0.12171	-0.07282	-0.10073	0.17395	8581	20210930	163353	aaa	
0	0	212.0	24.0	60.0	-6.0	0.0	0.0	0.09499	-0.10144	-0.10095	0.17178	8591	20210930	163403	aaa	
0	0	212.0	24.0	50.0	-6.0	0.0	-10.0	0.06877	-0.07271	-0.09064	0.13503	8601	20210930	163412	aaa	
0	0	212.0	24.0	40.0	-6.0	0.0	-20.0	0.04826	-0.04608	-0.07594	0.10109	8611	20210930	163422	aaa	
0	0	212.0	24.0	30.0	-6.0	0.0	-30.0	0.03356	-0.02883	-0.06113	0.07546	8621	20210930	163432	aaa	
0	0	212.0	24.0	20.0	-6.0	0.0	-40.0	0.02342	-0.018364	-0.04826	0.0567	8630	20210930	163442	aaa	
0	0	212.0	24.0	10.0	-6.0	0.0	-50.0	0.016503	-0.011985	-0.0378	0.04295	8640	20210930	163452	aaa	
0	0	210.0	24.0	10.0	-8.0	0.0	-50.0	0.017209	-0.012315	-0.03672	0.04238	8648	20210930	163459	aaa	
0	0	210.0	24.0	20.0	-8.0	0.0	-40.0	0.024239	-0.018957	-0.04664	0.05587	8658	20210930	163509	aaa	
0	0	210.0	24.0	30.0	-8.0	0.0	-30.0	0.03442	-0.02995	-0.05871	0.07436	8668	20210930	163519	aaa	
0	0	210.0	24.0	40.0	-8.0	0.0	-20.0	0.04896	-0.0482	-0.07241	0.09982	8678	20210930	163529	aaa	
0	0	210.0	24.0	50.0	-8.0	0.0	-10.0	0.06887	-0.07675	-0.0858	0.13415	8687	20210930	163539	aaa	
0	0	210.0	24.0	60.0	-8.0	0.0	0.0	0.09391	-0.10742	-0.09519	0.17152	8697	20210930	163549	aaa	
0	0	210.0	24.0	70.0	-8.0	0.0	10.0	0.11866	-0.06151	-0.09603	0.16458	8707	20210930	163558	aaa	
0	0	210.0	24.0	80.0	-8.0	0.0	20.0	0.13611	0.03294	-0.06837	0.15584	8717	20210930	163608	aaa	
0	0	210.0	24.0	90.0	-8.0	0.0	30.0	0.16961	-0.04287	-0.03487	0.17839	8726	20210930	163618	aaa	
0	0	210.0	24.0	100.0	-8.0	0.0	40.0	0.19112	-0.06443	-0.02915	0.20379	8736	20210930	163628	aaa	
0	0	210.0	24.0	110.0	-8.0	0.0	50.0	0.1997	-0.07435	-0.01837	0.21388	8746	20210930	163638	aaa	
0	0	210.0	24.0	120.0	-8.0	0.0	60.0	0.19101	-0.07556	-0.009749	0.20565	8756	20210930	163647	aaa	
0	0	210.0	24.0	130.0	-8.0	0.0	70.0	0.19052	-0.06733	-0.003063	0.20209	8766	20210930	163657	aaa	
0	0	210.0	24.0	140.0	-8.0	0.0	80.0	0.1774	-0.03626	0.01279	0.18152	8776	20210930	163707	aaa	
0	0	210.0	24.0	150.0	-8.0	0.0	90.0	0.16369	-0.004585	0.05181	0.17175	8785	20210930	163717	aaa	
0	0	210.0	24.0	160.0	-8.0	0.0	100.0	0.14828	0.02831	0.0648	0.16428	8795	20210930	163727	aaa	
0	0	210.0	24.0	170.0	-8.0	0.0	110.0	0.11935	0.03	0.08327	0.14859	8805	20210930	163736	aaa	
0	0	210.0	24.0	180.0	-8.0	0.0	120.0	0.11095	-0.09977	0.09204	0.17531	8815	20210930	163746	aaa	
0	0	210.0	24.0	190.0	-8.0	0.0	130.0	0.0845	-0.1032	0.08395	0.1576	8824	20210930	163756	aaa	
0	0	210.0	24.0	200.0	-8.0	0.0	140.0	0.06006	-0.06823	0.0747	0.11766	8834	20210930	163806	aaa	
0	0	210.0	24.0	210.0	-8.0	0.0	150.0	0.04183	-0.04221	0.06288	0.08652	8844	20210930	163815	aaa	
0	0	210.0	24.0	220.0	-8.0	0.0	160.0	0.02904	-0.02628	0.05101	0.06431	8854	20210930	163825	aaa	
0	0	210.0	24.0	230.0	-8.0	0.0	170.0	0.02027	-0.016784	0.0406	0.04838	8864	20210930	163835	aaa	
0	0	208.0	24.0	230.0	-10.0	0.0	170.0	0.021	-0.017231	0.03912	0.04763	8871	20210930	163843	aaa	
0	0	208.0	24.0	220.0	-10.0	0.0	160.0	0.02979	-0.027116	0.04885	0.06332	8881	20210930	163853	aaa	
0	0	208.0	24.0	210.0	-10.0	0.0	150.0	0.04246	-0.04383	0.05977	0.08542	8891	20210930	163903	aaa	
0	0	208.0	24.0	200.0	-10.0	0.0	140.0	0.06024	-0.07149	0.07032	0.11697	8901	20210930	163912	aaa	
0	0	208.0	24.0	190.0	-10.0	0.0	130.0	0.08386	-0.1096	0.07835	0.15869	8911	20210930	163922	aaa	
0	0	208.0	24.0	180.0	-10.0	0.0	120.0	0.11054	-0.10502	0.0877	0.1759	8921	20210930	163932	aaa	
0	0	208.0	24.0	170.0	-10.0	0.0	110.0	0.11573	0.07537	0.07977	0.1595	8930	20210930	163942	aaa	
0	0	208.0	24.0	160.0	-10.0	0.0	100.0	0.14178	0.07405	0.05976	0.17076	8940	20210930	163951	aaa	
0	0	208.0	24.0	150.0	-10.0	0.0	90.0	0.15708	0.03931	0.05038	0.16958	8950	20210930	164001	aaa	
0	0	208.0	24.0	140.0	-10.0	0.0	80.0	0.1682	0.004913	0.009889	0.16857	8960	20210930	164011	aaa	
0	0	208.0	24.0	130.0	-10.0	0.0	70.0	0.17307	-0.02882	-0.003292	0.17549	8969	20210930	164021	aaa	
0	0	208.0	24.0	120.0	-10.0	0.0	60.0	0.17096	-0.0366	-0.009853	0.17511	8979	20210930	164031	aaa	
0	0	208.0	24.0	110.0	-10.0	0.0	50.0	0.18175	-0.03798	-0.016437	0.1864	8989	20210930	164041	aaa	
0	0	208.0	24.0	100.0	-10.0	0.0	40.0	0.17538	-0.02708	-0.026736	0.17946	8999	20210930	164050	aaa	
0	0	208.0	24.0	90.0	-10.0	0.0	30.0	0.15892	-0.011612	-0.02585	0.16143	9009	20210930	164100	aaa	
0	0	208.0	24.0	80.0	-10.0	0.0	20.0	0.13057	0.08204	-0.06203	0.16621	9019	20210930	164110	aaa	
0	0	208.0	24.0	70.0	-10.0	0.0	10.0	0.11621	-0.05423	-0.09215	0.15792	9028	20210930	164120	aaa	
0	0	208.0	24.0	60.0	-10.0	0.0	0.0	0.09267	-0.11483	-0.08979	0.17273	9038	20210930	164129	aaa	
0	0	208.0	24.0	50.0	-10.0	0.0	-10.0	0.06875	-0.08084	-0.0812	0.13363	9048	20210930	164139	aaa	
0	0	208.0	24.0	40.0	-10.0	0.0	-20.0	0.04948	-0.05022	-0.069	0.09864	9058	20210930	164149	aaa	
0	0	208.0	24.0	30.0	-10.0	0.0	-30.0	0.03515	-0.03098	-0.05633	0.07327	9068	20210930	164159	aaa	
0	0	208.0	24.0	20.0	-10.0	0.0	-40.0	0.02496	-0.019497	-0.045	0.05503	9078	20210930	164209	aaa	
0	0	208.0	24.0	10.0	-10.0	0.0	-50.0	0.017848	-0.012613	-0.03561	0.04178	9087	20210930	164219	aaa	
0	0	210.0	26.0	230.0	-8.0	2.0	170.0	0.02066	-0.017959	0.03903	0.04768	9147	20210930	164319	aaa	
0	0	210.0	26.0	220.0	-8.0	2.0	160.0	0.02979	-0.027786	0.04847	0.06332	9157	20210930	164329	aaa	
0	0	210.0	26.0	210.0	-8.0	2.0	150.0	0.04338	-0.04404	0.05871	0.08526	9167	20210930	164339	aaa	
0	0	210.0	26.0	200.0	-8.0	2.0	140.0	0.06338	-0.07028	0.06827	0.11669	9177	20210930	164348	aaa	
0	0	210.0	26.0	190.0	-8.0	2.0	130.0	0.09159	-0.10507	0.07738	0.15942	9187	20210930	164358	aaa	
0	0	210.0	26.0	180.0	-8.0	2.0	120.0	0.12009	-0.10058	0.10636	0.18934	9196	20210930	164408	aaa	
0	0	210.0	26.0	170.0	-8.0	2.0	110.0	0.07351	0.024483	0.09945	0.12606	9206	20210930	164418	aaa	
0	0	210.0	26.0	160.0	-8.0	2.0	100.0	0.11005	0.018955	0.05393	0.12402	9216	20210930	164428	aaa	
0	0	210.0	26.0	150.0	-8.0	2.0	90.0	0.12451	-0.010631	0.04923	0.13431	9226	20210930	164437	aaa	
0	0	210.0	26.0	140.0	-8.0	2.0	80.0	0.14136	-0.04326	0.0020056	0.14784	9236	20210930	164447	aaa	
0	0	210.0	26.0	130.0	-8.0	2.0	70.0	0.16225	-0.08336	-0.005986	0.18251	9246	20210930	164457	aaa	
0	0	210.0	26.0	120.0	-8.0	2.0	60.0	0.16039	-0.08987	-0.011811	0.18421	9256	20210930	164507	aaa	
0	0	210.0	26.0	110.0	-8.0	2.0	50.0	0.17686	-0.0891	-0.012204	0.19842	9265	20210930	164517	aaa	
0	0	210.0	26.0	100.0	-8.0	2.0	40.0	0.16495	-0.07645	-0.03198	0.18461	9275	20210930	164527	aaa	
0	0	210.0	26.0	90.0	-8.0	2.0	30.0	0.14624	-0.0492	-0.011374	0.15471	9285	20210930	164537	aaa	
0	0	210.0	26.0	80.0	-8.0	2.0	20.0	0.08935	0.02943	-0.0666	0.11526	9295	20210930	164546	aaa	
0	0	210.0	26.0	70.0	-8.0	2.0	10.0	0.1177	-0.06278	-0.12293	0.18142	9305	20210930	164556	aaa	
0	0	210.0	26.0	60.0	-8.0	2.0	0.0	0.10237	-0.1089	-0.09227	0.17565	9314	20210930	164606	aaa	
0	0	210.0	26.0	50.0	-8.0	2.0	-10.0	0.07285	-0.07893	-0.07926	0.13349	9324	20210930	164616	aaa	
0	0	210.0	26.0	40.0	-8.0	2.0	-20.0	0.05077	-0.05025	-0.06782	0.0985	9334	20210930	164626	aaa	
0	0	210.0	26.0	30.0	-8.0	2.0	-30.0	0.03527	-0.03164	-0.05588	0.07326	9344	20210930	164635	aaa	
0	0	210.0	26.0	20.0	-8.0	2.0	-40.0	0.02466	-0.02029	-0.04491	0.0551	9354	20210930	164645	aaa	
0	0	210.0	26.0	10.0	-8.0	2.0	-50.0	0.017425	-0.013339	-0.03564	0.04185	9364	20210930	164655	aaa	
0	0	212.0	26.0	10.0	-6.0	2.0	-50.0	0.01675	-0.013029	-0.03676	0.04245	9372	20210930	164703	aaa	
0	0	212.0	26.0	20.0	-6.0	2.0	-40.0	0.023883	-0.01973	-0.04659	0.05595	9381	20210930	164713	aaa	
0	0	212.0	26.0	30.0	-6.0	2.0	-30.0	0.0345	-0.03058	-0.05841	0.07441	9391	20210930	164723	aaa	
0	0	212.0	26.0	40.0	-6.0	2.0	-20.0	0.05018	-0.04815	-0.07159	0.09981	9401	20210930	164733	aaa	
0	0	212.0	26.0	50.0	-6.0	2.0	-10.0	0.07275	-0.07488	-0.08456	0.13435	9411	20210930	164742	aaa	
0	0	212.0	26.0	60.0	-6.0	2.0	0.0	0.10205	-0.10292	-0.09795	0.17493	9421	20210930	164752	aaa	
0	0	212.0	26.0	70.0	-6.0	2.0	10.0	0.11458	-0.07364	-0.11845	0.18051	9430	20210930	164802	aaa	
0	0	212.0	26.0	80.0	-6.0	2.0	20.0	0.09648	-0.016601	-0.07244	0.12178	9440	20210930	164812	aaa	
0	0	212.0	26.0	90.0	-6.0	2.0	30.0	0.15067	-0.0819	-0.02594	0.17344	9450	20210930	164822	aaa	
0	0	212.0	26.0	100.0	-6.0	2.0	40.0	0.17384	-0.11079	-0.03296	0.20876	9460	20210930	164831	aaa	
0	0	212.0	26.0	110.0	-6.0	2.0	50.0	0.1861	-0.12263	-0.016055	0.22345	9470	20210930	164841	aaa	
0	0	212.0	26.0	120.0	-6.0	2.0	60.0	0.17784	-0.12511	-0.011172	0.21772	9480	20210930	164851	aaa	
0	0	212.0	26.0	130.0	-6.0	2.0	70.0	0.17692	-0.11815	-0.00518	0.21281	9490	20210930	164901	aaa	
0	0	212.0	26.0	140.0	-6.0	2.0	80.0	0.15046	-0.08448	0.007315	0.1727	9499	20210930	164911	aaa	
0	0	212.0	26.0	150.0	-6.0	2.0	90.0	0.13129	-0.05476	0.05027	0.15087	9509	20210930	164920	aaa	
0	0	212.0	26.0	160.0	-6.0	2.0	100.0	0.11496	-0.02568	0.06095	0.13263	9519	20210930	164930	aaa	
0	0	212.0	26.0	170.0	-6.0	2.0	110.0	0.08224	-0.016983	0.09839	0.12935	9529	20210930	164940	aaa	
0	0	212.0	26.0	180.0	-6.0	2.0	120.0	0.11532	-0.10003	0.10669	0.18624	9539	20210930	164950	aaa	
0	0	212.0	26.0	190.0	-6.0	2.0	130.0	0.09132	-0.09927	0.08364	0.15871	9548	20210930	165000	aaa	
0	0	212.0	26.0	200.0	-6.0	2.0	140.0	0.06306	-0.06697	0.07322	0.11756	9558	20210930	165010	aaa	
0	0	212.0	26.0	210.0	-6.0	2.0	150.0	0.04269	-0.04234	0.06211	0.08644	9568	20210930	165020	aaa	
0	0	212.0	26.0	220.0	-6.0	2.0	160.0	0.02899	-0.02691	0.05071	0.06431	9578	20210930	165029	aaa	
0	0	212.0	26.0	230.0	-6.0	2.0	170.0	0.019912	-0.017494	0.04052	0.04842	9588	20210930	165039	aaa	
0	0	214.0	26.0	230.0	-4.0	2.0	170.0	0.019065	-0.016987	0.04198	0.04914	9596	20210930	165047	aaa	
0	0	214.0	26.0	220.0	-4.0	2.0	160.0	0.02804	-0.025974	0.05296	0.06531	9605	20210930	165057	aaa	
0	0	214.0	26.0	210.0	-4.0	2.0	150.0	0.04177	-0.04055	0.06554	0.08766	9615	20210930	165107	aaa	
0	0	214.0	26.0	200.0	-4.0	2.0	140.0	0.06239	-0.06357	0.07827	0.11858	9625	20210930	165116	aaa	
0	0	214.0	26.0	190.0	-4.0	2.0	130.0	0.09067	-0.09412	0.08981	0.15857	9635	20210930	165126	aaa	
0	0	214.0	26.0	180.0	-4.0	2.0	120.0	0.11226	-0.10289	0.10695	0.18608	9645	20210930	165136	aaa	
0	0	214.0	26.0	170.0	-4.0	2.0	110.0	0.09124	-0.05734	0.09789	0.14558	9655	20210930	165146	aaa	
0	0	214.0	26.0	160.0	-4.0	2.0	100.0	0.12065	-0.0725	0.06734	0.15604	9664	20210930	165156	aaa	
0	0	214.0	26.0	150.0	-4.0	2.0	90.0	0.13949	-0.10102	0.05201	0.17991	9674	20210930	165206	aaa	
0	0	214.0	26.0	140.0	-4.0	2.0	80.0	0.1605	-0.12788	0.012568	0.2056	9684	20210930	165216	aaa	
0	0	214.0	26.0	130.0	-4.0	2.0	70.0	0.18834	-0.15533	-0.003569	0.24416	9694	20210930	165225	aaa	
0	0	214.0	26.0	120.0	-4.0	2.0	60.0	0.19148	-0.1621	-0.010916	0.25112	9704	20210930	165235	aaa	
0	0	214.0	26.0	110.0	-4.0	2.0	50.0	0.1948	-0.15929	-0.019362	0.25237	9714	20210930	165245	aaa	
0	0	214.0	26.0	100.0	-4.0	2.0	40.0	0.18205	-0.14784	-0.03532	0.23716	9723	20210930	165255	aaa	
0	0	214.0	26.0	90.0	-4.0	2.0	30.0	0.15565	-0.1185	-0.03842	0.19936	9733	20210930	165305	aaa	
0	0	214.0	26.0	80.0	-4.0	2.0	20.0	0.1053	-0.06167	-0.07835	0.14502	9743	20210930	165314	aaa	
0	0	214.0	26.0	70.0	-4.0	2.0	10.0	0.11404	-0.08689	-0.11597	0.18441	9753	20210930	165324	aaa	
0	0	214.0	26.0	60.0	-4.0	2.0	0.0	0.10158	-0.09824	-0.10351	0.17517	9763	20210930	165334	aaa	
0	0	214.0	26.0	50.0	-4.0	2.0	-10.0	0.07236	-0.07094	-0.08995	0.1355	9773	20210930	165344	aaa	
0	0	214.0	26.0	40.0	-4.0	2.0	-20.0	0.04938	-0.04598	-0.07541	0.10119	9782	20210930	165354	aaa	
0	0	214.0	26.0	30.0	-4.0	2.0	-30.0	0.03356	-0.02944	-0.06094	0.07554	9792	20210930	165404	aaa	
0	0	214.0	26.0	20.0	-4.0	2.0	-40.0	0.02301	-0.019122	-0.04823	0.05676	9802	20210930	165414	aaa	
0	0	214.0	26.0	10.0	-4.0	2.0	-50.0	0.016005	-0.012694	-0.03785	0.04301	9812	20210930	165423	aaa	
0	0	216.0	26.0	10.0	-2.0	2.0	-50.0	0.015192	-0.012334	-0.0389	0.04354	9820	20210930	165431	aaa	
0	0	216.0	26.0	20.0	-2.0	2.0	-40.0	0.022021	-0.018475	-0.04984	0.05754	9830	20210930	165441	aaa	
0	0	216.0	26.0	30.0	-2.0	2.0	-30.0	0.03245	-0.02824	-0.06344	0.07665	9839	20210930	165451	aaa	
0	0	216.0	26.0	40.0	-2.0	2.0	-20.0	0.04834	-0.04374	-0.07925	0.10262	9849	20210930	165501	aaa	
0	0	216.0	26.0	50.0	-2.0	2.0	-10.0	0.07168	-0.06708	-0.09541	0.1369	9859	20210930	165510	aaa	
0	0	216.0	26.0	60.0	-2.0	2.0	0.0	0.10106	-0.09459	-0.10906	0.17622	9869	20210930	165520	aaa	
0	0	216.0	26.0	70.0	-2.0	2.0	10.0	0.11467	-0.10158	-0.11506	0.19159	9879	20210930	165530	aaa	
0	0	216.0	26.0	80.0	-2.0	2.0	20.0	0.11295	-0.10576	-0.08432	0.17622	9889	20210930	165540	aaa	
0	0	216.0	26.0	90.0	-2.0	2.0	30.0	0.15973	-0.15798	-0.04945	0.23006	9898	20210930	165550	aaa	
0	0	216.0	26.0	100.0	-2.0	2.0	40.0	0.18771	-0.18698	-0.03854	0.26774	9908	20210930	165600	aaa	
0	0	216.0	26.0	110.0	-2.0	2.0	50.0	0.20086	-0.19843	-0.02234	0.28323	9918	20210930	165610	aaa	
0	0	216.0	26.0	120.0	-2.0	2.0	60.0	0.20014	-0.20102	-0.010844	0.28386	9928	20210930	165619	aaa	
0	0	216.0	26.0	130.0	-2.0	2.0	70.0	0.19529	-0.19457	-0.0017646	0.27568	9938	20210930	165629	aaa	
0	0	216.0	26.0	140.0	-2.0	2.0	80.0	0.16846	-0.17268	0.017491	0.24188	9947	20210930	165639	aaa	
0	0	216.0	26.0	150.0	-2.0	2.0	90.0	0.14614	-0.14874	0.05438	0.2155	9957	20210930	165649	aaa	
0	0	216.0	26.0	160.0	-2.0	2.0	100.0	0.12492	-0.12063	0.07321	0.18846	9967	20210930	165659	aaa	
0	0	216.0	26.0	170.0	-2.0	2.0	110.0	0.09796	-0.09678	0.09788	0.16895	9977	20210930	165708	aaa	
0	0	216.0	26.0	180.0	-2.0	2.0	120.0	0.11039	-0.10813	0.10753	0.18826	9987	20210930	165718	aaa	
0	0	216.0	26.0	190.0	-2.0	2.0	130.0	0.08985	-0.08959	0.0959	0.15905	9997	20210930	165728	aaa	
0	0	216.0	26.0	200.0	-2.0	2.0	140.0	0.06148	-0.06021	0.08336	0.11981	10007	20210930	165738	aaa	
0	0	216.0	26.0	210.0	-2.0	2.0	150.0	0.04065	-0.03869	0.06897	0.08892	10016	20210930	165748	aaa	
0	0	216.0	26.0	220.0	-2.0	2.0	160.0	0.02695	-0.02499	0.05517	0.06629	10026	20210930	165758	aaa	
0	0	216.0	26.0	230.0	-2.0	2.0	170.0	0.018127	-0.016454	0.0434	0.04983	10036	20210930	165808	aaa	
0	0	218.0	26.0	230.0	0.0	2.0	170.0	0.01709	-0.015881	0.04478	0.05049	10044	20210930	165815	aaa	
0	0	218.0	26.0	220.0	0.0	2.0	160.0	0.025697	-0.023942	0.05736	0.06725	10053	20210930	165825	aaa	
0	0	218.0	26.0	210.0	0.0	2.0	150.0	0.03927	-0.03676	0.07241	0.0902	10063	20210930	165835	aaa	
0	0	218.0	26.0	200.0	0.0	2.0	140.0	0.06018	-0.05681	0.08852	0.12118	10073	20210930	165845	aaa	
0	0	218.0	26.0	190.0	0.0	2.0	130.0	0.08874	-0.08549	0.10208	0.16	10083	20210930	165854	aaa	
0	0	218.0	26.0	180.0	0.0	2.0	120.0	0.10927	-0.11499	0.10845	0.19215	10093	20210930	165904	aaa	
0	0	218.0	26.0	170.0	0.0	2.0	110.0	0.10263	-0.13619	0.09818	0.19677	10103	20210930	165914	aaa	
0	0	218.0	26.0	160.0	0.0	2.0	100.0	0.12781	-0.17055	0.07888	0.22726	10113	20210930	165924	aaa	
0	0	218.0	26.0	150.0	0.0	2.0	90.0	0.15102	-0.19807	0.05733	0.25559	10122	20210930	165934	aaa	
0	0	218.0	26.0	140.0	0.0	2.0	80.0	0.1743	-0.21939	0.02211	0.28107	10132	20210930	165944	aaa	
0	0	218.0	26.0	130.0	0.0	2.0	70.0	0.19871	-0.23668	-0.0001092	0.30904	10142	20210930	165954	aaa	
0	0	218.0	26.0	120.0	0.0	2.0	60.0	0.20467	-0.24246	-0.010787	0.31748	10152	20210930	170003	aaa	
0	0	218.0	26.0	110.0	0.0	2.0	50.0	0.20444	-0.24038	-0.025171	0.31657	10162	20210930	170013	aaa	
0	0	218.0	26.0	100.0	0.0	2.0	40.0	0.19118	-0.22879	-0.04228	0.30113	10171	20210930	170023	aaa	
0	0	218.0	26.0	90.0	0.0	2.0	30.0	0.16296	-0.20017	-0.05959	0.2649	10181	20210930	170033	aaa	
0	0	218.0	26.0	80.0	0.0	2.0	20.0	0.11909	-0.14981	-0.09038	0.21165	10191	20210930	170042	aaa	
0	0	218.0	26.0	70.0	0.0	2.0	10.0	0.11582	-0.11711	-0.11517	0.20097	10201	20210930	170052	aaa	
