D1 [cm],D2 [cm],D3 [cm],D4 [cm],setup length [m],Pz [MeV/c],"f(x',y') [mrad^2]",studied variable,Astra key,xAngle xOffset slope[mm],xAngle yOffset slope [mm],yAngle xOffset slope [mm],yAngle yOffset slope [mm]
25.0,3.4,12.984,,2.0,450,2.477564146921e-24,Q2RotZ,Q_zrot(2),0.001,0.051,0.022,0.0
25.0,3.4,12.984,,2.0,450,2.477564146921e-24,Q3OffsetX,Q_xoff(3),4.71,0.0,4.71,0.001
25.0,3.4,12.984,,2.0,450,2.477564146921e-24,Q3OffsetY,Q_yoff(3),0.001,-5.342,0.0,-5.343
25.0,3.4,12.984,,2.0,450,2.477564146921e-24,Q3OffsetZ,Q_pos(3),0.0,0.0,0.0,0.0
25.0,3.4,12.984,,2.0,450,2.477564146921e-24,Q3RotX,Q_xrot(3),0.006,0.0,0.005,0.0
25.0,3.4,12.984,,2.0,450,2.477564146921e-24,Q3RotY,Q_yrot(3),0.001,0.013,0.0,0.013
25.0,3.4,12.984,,2.0,450,2.477564146921e-24,Q3RotZ,Q_zrot(3),0.0,-0.031,-0.013,0.001
25.0,3.4,12.984,,2.0,450,2.477564146921e-24,Q1Gradient,Q_grad(1),-0.018,0.0,0.0,0.049
25.0,3.4,12.984,,2.0,450,2.477564146921e-24,Q2Gradient,Q_grad(2),-0.065,0.0,0.0,0.487
25.0,3.4,12.984,,2.0,450,2.477564146921e-24,Q3Gradient,Q_grad(3),-0.241,0.0,0.0,0.134
25.0,4.271,17.83,,2.0,500,1.3083369210100001e-23,sourceOffsetX,x_off,-1.845,0.0,-1.846,0.001
25.0,4.271,17.83,,2.0,500,1.3083369210100001e-23,sourceOffsetY,y_off,0.001,-5.218,0.0,-5.214
25.0,4.271,17.83,,2.0,500,1.3083369210100001e-23,Q1OffsetX,Q_xoff(1),2.315,0.0,2.314,0.001
25.0,4.271,17.83,,2.0,500,1.3083369210100001e-23,Q1OffsetY,Q_yoff(1),0.001,-6.928,0.0,-6.931
25.0,4.271,17.83,,2.0,500,1.3083369210100001e-23,Q1OffsetZ,Q_pos(1),-0.008,0.0,0.0,0.116
25.0,4.271,17.83,,2.0,500,1.3083369210100001e-23,Q1RotX,Q_xrot(1),0.001,0.0,0.001,0.0
25.0,4.271,17.83,,2.0,500,1.3083369210100001e-23,Q1RotY,Q_yrot(1),0.001,-0.004,0.0,-0.005
25.0,4.271,17.83,,2.0,500,1.3083369210100001e-23,Q1RotZ,Q_zrot(1),0.0,-0.018,-0.006,0.001
25.0,4.271,17.83,,2.0,500,1.3083369210100001e-23,Q2OffsetX,Q_xoff(2),-3.557,0.0,-3.556,0.001
25.0,4.271,17.83,,2.0,500,1.3083369210100001e-23,Q2OffsetY,Q_yoff(2),0.001,17.728,0.0,17.729
25.0,4.271,17.83,,2.0,500,1.3083369210100001e-23,Q2OffsetZ,Q_pos(2),0.001,0.0,0.0,0.0
25.0,4.271,17.83,,2.0,500,1.3083369210100001e-23,Q2RotX,Q_xrot(2),-0.011,0.0,-0.011,0.001
25.0,4.271,17.83,,2.0,500,1.3083369210100001e-23,Q2RotY,Q_yrot(2),0.0,0.035,0.0,0.035
25.0,4.271,17.83,,2.0,500,1.3083369210100001e-23,Q2RotZ,Q_zrot(2),0.001,0.049,0.018,0.0
25.0,4.271,17.83,,2.0,500,1.3083369210100001e-23,Q3OffsetX,Q_xoff(3),4.09,0.0,4.09,0.001
25.0,4.271,17.83,,2.0,500,1.3083369210100001e-23,Q3OffsetY,Q_yoff(3),0.001,-4.579,0.0,-4.581
25.0,4.271,17.83,,2.0,500,1.3083369210100001e-23,Q3OffsetZ,Q_pos(3),0.0,0.0,0.0,0.0
25.0,4.271,17.83,,2.0,500,1.3083369210100001e-23,Q3RotX,Q_xrot(3),0.004,0.0,0.004,0.0
25.0,4.271,17.83,,2.0,500,1.3083369210100001e-23,Q3RotY,Q_yrot(3),0.001,0.01,0.0,0.01
25.0,4.271,17.83,,2.0,500,1.3083369210100001e-23,Q3RotZ,Q_zrot(3),0.0,-0.03,-0.01,0.001
25.0,4.271,17.83,,2.0,500,1.3083369210100001e-23,Q1Gradient,Q_grad(1),-0.013,0.0,0.0,0.044
25.0,4.271,17.83,,2.0,500,1.3083369210100001e-23,Q2Gradient,Q_grad(2),-0.052,0.0,0.0,0.459
25.0,4.271,17.83,,2.0,500,1.3083369210100001e-23,Q3Gradient,Q_grad(3),-0.243,0.0,0.0,0.109
25.0,5.139,23.537,,2.0,550,5.090138056e-25,sourceOffsetX,x_off,-1.524,0.0,-1.525,0.001
25.0,5.139,23.537,,2.0,550,5.090138056e-25,sourceOffsetY,y_off,0.001,-5.243,0.0,-5.24
25.0,5.139,23.537,,2.0,550,5.090138056e-25,Q1OffsetX,Q_xoff(1),1.743,0.0,1.743,0.001
25.0,5.139,23.537,,2.0,550,5.090138056e-25,Q1OffsetY,Q_yoff(1),0.001,-6.312,0.0,-6.315
25.0,5.139,23.537,,2.0,550,5.090138056e-25,Q1OffsetZ,Q_pos(1),-0.007,0.0,0.0,0.102
25.0,5.139,23.537,,2.0,550,5.090138056e-25,Q1RotX,Q_xrot(1),0.001,0.0,0.001,0.0
25.0,5.139,23.537,,2.0,550,5.090138056e-25,Q1RotY,Q_yrot(1),0.001,-0.004,0.0,-0.004
25.0,5.139,23.537,,2.0,550,5.090138056e-25,Q1RotZ,Q_zrot(1),0.0,-0.016,-0.004,0.001
25.0,5.139,23.537,,2.0,550,5.090138056e-25,Q2OffsetX,Q_xoff(2),-2.769,0.0,-2.768,0.001
25.0,5.139,23.537,,2.0,550,5.090138056e-25,Q2OffsetY,Q_yoff(2),0.001,16.493,0.0,16.494
25.0,5.139,23.537,,2.0,550,5.090138056e-25,Q2OffsetZ,Q_pos(2),0.001,0.0,0.0,0.0
25.0,5.139,23.537,,2.0,550,5.090138056e-25,Q2RotX,Q_xrot(2),-0.009,0.0,-0.009,0.001
25.0,5.139,23.537,,2.0,550,5.090138056e-25,Q2RotY,Q_yrot(2),0.0,0.032,0.0,0.032
25.0,5.139,23.537,,2.0,550,5.090138056e-25,Q2RotZ,Q_zrot(2),0.001,0.048,0.014,0.0
25.0,5.139,23.537,,2.0,550,5.090138056e-25,Q3OffsetX,Q_xoff(3),3.552,0.0,3.552,0.001
25.0,5.139,23.537,,2.0,550,5.090138056e-25,Q3OffsetY,Q_yoff(3),0.001,-3.935,0.0,-3.937
25.0,5.139,23.537,,2.0,550,5.090138056e-25,Q3OffsetZ,Q_pos(3),0.0,0.0,0.0,0.0
25.0,5.139,23.537,,2.0,550,5.090138056e-25,Q3RotX,Q_xrot(3),0.003,0.0,0.003,0.0
25.0,5.139,23.537,,2.0,550,5.090138056e-25,Q3RotY,Q_yrot(3),0.001,0.009,0.0,0.009
25.0,5.139,23.537,,2.0,550,5.090138056e-25,Q3RotZ,Q_zrot(3),0.0,-0.03,-0.008,0.001
25.0,5.139,23.537,,2.0,550,5.090138056e-25,Q1Gradient,Q_grad(1),-0.01,0.0,0.0,0.04
25.0,5.139,23.537,,2.0,550,5.090138056e-25,Q2Gradient,Q_grad(2),-0.042,0.0,0.0,0.435
25.0,5.139,23.537,,2.0,550,5.090138056e-25,Q3Gradient,Q_grad(3),-0.244,0.0,0.0,0.088
25.0,5.945,30.615,,2.0,600,1.10542761269e-25,sourceOffsetX,x_off,-1.234,0.0,-1.234,0.001
25.0,5.945,30.615,,2.0,600,1.10542761269e-25,sourceOffsetY,y_off,0.001,-5.276,0.0,-5.273
25.0,5.945,30.615,,2.0,600,1.10542761269e-25,Q1OffsetX,Q_xoff(1),1.296,0.0,1.296,0.001
25.0,5.945,30.615,,2.0,600,1.10542761269e-25,Q1OffsetY,Q_yoff(1),0.001,-5.81,0.0,-5.813
25.0,5.945,30.615,,2.0,600,1.10542761269e-25,Q1OffsetZ,Q_pos(1),-0.006,0.0,0.0,0.091
25.0,5.945,30.615,,2.0,600,1.10542761269e-25,Q1RotX,Q_xrot(1),0.001,0.0,0.001,0.0
25.0,5.945,30.615,,2.0,600,1.10542761269e-25,Q1RotY,Q_yrot(1),0.001,-0.003,0.0,-0.004
25.0,5.945,30.615,,2.0,600,1.10542761269e-25,Q1RotZ,Q_zrot(1),0.0,-0.015,-0.003,0.001
25.0,5.945,30.615,,2.0,600,1.10542761269e-25,Q2OffsetX,Q_xoff(2),-2.125,0.0,-2.125,0.001
25.0,5.945,30.615,,2.0,600,1.10542761269e-25,Q2OffsetY,Q_yoff(2),0.001,15.455,0.0,15.457
25.0,5.945,30.615,,2.0,600,1.10542761269e-25,Q2OffsetZ,Q_pos(2),0.001,0.0,0.0,0.0
25.0,5.945,30.615,,2.0,600,1.10542761269e-25,Q2RotX,Q_xrot(2),-0.007,0.0,-0.007,0.001
25.0,5.945,30.615,,2.0,600,1.10542761269e-25,Q2RotY,Q_yrot(2),0.0,0.029,0.0,0.03
25.0,5.945,30.615,,2.0,600,1.10542761269e-25,Q2RotZ,Q_zrot(2),0.001,0.046,0.011,0.0
25.0,5.945,30.615,,2.0,600,1.10542761269e-25,Q3OffsetX,Q_xoff(3),3.065,0.0,3.065,0.001
25.0,5.945,30.615,,2.0,600,1.10542761269e-25,Q3OffsetY,Q_yoff(3),0.001,-3.366,0.0,-3.367
25.0,5.945,30.615,,2.0,600,1.10542761269e-25,Q3OffsetZ,Q_pos(3),0.0,0.0,0.0,0.0
25.0,5.945,30.615,,2.0,600,1.10542761269e-25,Q3RotX,Q_xrot(3),0.002,0.0,0.002,0.0
25.0,5.945,30.615,,2.0,600,1.10542761269e-25,Q3RotY,Q_yrot(3),0.001,0.007,0.0,0.007
25.0,5.945,30.615,,2.0,600,1.10542761269e-25,Q3RotZ,Q_zrot(3),0.0,-0.03,-0.007,0.001
25.0,5.945,30.615,,2.0,600,1.10542761269e-25,Q1Gradient,Q_grad(1),-0.007,0.0,0.0,0.037
25.0,5.945,30.615,,2.0,600,1.10542761269e-25,Q2Gradient,Q_grad(2),-0.033,0.0,0.0,0.414
25.0,5.945,30.615,,2.0,600,1.10542761269e-25,Q3Gradient,Q_grad(3),-0.244,0.0,0.0,0.07
25.0,6.563,40.506,,2.0,650,5.206425149000001e-25,sourceOffsetX,x_off,-0.949,0.0,-0.949,0.001
25.0,6.563,40.506,,2.0,650,5.206425149000001e-25,sourceOffsetY,y_off,0.001,-5.356,0.0,-5.354
25.0,6.563,40.506,,2.0,650,5.206425149000001e-25,Q1OffsetX,Q_xoff(1),0.922,0.0,0.922,0.001
25.0,6.563,40.506,,2.0,650,5.206425149000001e-25,Q1OffsetY,Q_yoff(1),0.001,-5.435,0.0,-5.438
25.0,6.563,40.506,,2.0,650,5.206425149000001e-25,Q1OffsetZ,Q_pos(1),-0.004,0.0,0.0,0.083
25.0,6.563,40.506,,2.0,650,5.206425149000001e-25,Q1RotX,Q_xrot(1),0.001,0.0,0.001,0.0
25.0,6.563,40.506,,2.0,650,5.206425149000001e-25,Q1RotY,Q_yrot(1),0.001,-0.003,0.0,-0.003
25.0,6.563,40.506,,2.0,650,5.206425149000001e-25,Q1RotZ,Q_zrot(1),0.0,-0.014,-0.002,0.001
25.0,6.563,40.506,,2.0,650,5.206425149000001e-25,Q2OffsetX,Q_xoff(2),-1.558,0.0,-1.557,0.001
25.0,6.563,40.506,,2.0,650,5.206425149000001e-25,Q2OffsetY,Q_yoff(2),0.001,14.612,0.0,14.615
25.0,6.563,40.506,,2.0,650,5.206425149000001e-25,Q2OffsetZ,Q_pos(2),0.001,0.0,0.0,0.0
25.0,6.563,40.506,,2.0,650,5.206425149000001e-25,Q2RotX,Q_xrot(2),-0.005,0.0,-0.005,0.001
25.0,6.563,40.506,,2.0,650,5.206425149000001e-25,Q2RotY,Q_yrot(2),0.0,0.028,0.0,0.028
25.0,6.563,40.506,,2.0,650,5.206425149000001e-25,Q2RotZ,Q_zrot(2),0.001,0.045,0.008,0.0
25.0,6.563,40.506,,2.0,650,5.206425149000001e-25,Q3OffsetX,Q_xoff(3),2.586,0.0,2.586,0.001
25.0,6.563,40.506,,2.0,650,5.206425149000001e-25,Q3OffsetY,Q_yoff(3),0.001,-2.818,0.0,-2.82
25.0,6.563,40.506,,2.0,650,5.206425149000001e-25,Q3OffsetZ,Q_pos(3),0.0,0.0,0.0,0.0
25.0,6.563,40.506,,2.0,650,5.206425149000001e-25,Q3RotX,Q_xrot(3),0.001,0.0,0.001,0.0
25.0,6.563,40.506,,2.0,650,5.206425149000001e-25,Q3RotY,Q_yrot(3),0.001,0.006,0.0,0.006
25.0,6.563,40.506,,2.0,650,5.206425149000001e-25,Q3RotZ,Q_zrot(3),0.0,-0.03,-0.005,0.001
25.0,6.563,40.506,,2.0,650,5.206425149000001e-25,Q1Gradient,Q_grad(1),-0.005,0.0,0.0,0.034
25.0,6.563,40.506,,2.0,650,5.206425149000001e-25,Q2Gradient,Q_grad(2),-0.025,0.0,0.0,0.395
25.0,6.563,40.506,,2.0,650,5.206425149000001e-25,Q3Gradient,Q_grad(3),-0.245,0.0,0.0,0.052
25.0,9.712,28.255,,3.0,700,8.860251248999998e-25,sourceOffsetX,x_off,-2.297,0.0,-2.298,0.001
25.0,9.712,28.255,,3.0,700,8.860251248999998e-25,sourceOffsetY,y_off,0.001,-7.502,0.0,-7.497
25.0,9.712,28.255,,3.0,700,8.860251248999998e-25,Q1OffsetX,Q_xoff(1),2.076,0.0,2.075,0.001
25.0,9.712,28.255,,3.0,700,8.860251248999998e-25,Q1OffsetY,Q_yoff(1),0.001,-7.057,0.0,-7.06
25.0,9.712,28.255,,3.0,700,8.860251248999998e-25,Q1OffsetZ,Q_pos(1),-0.011,0.0,0.0,0.104
25.0,9.712,28.255,,3.0,700,8.860251248999998e-25,Q1RotX,Q_xrot(1),0.001,0.0,0.001,0.0
25.0,9.712,28.255,,3.0,700,8.860251248999998e-25,Q1RotY,Q_yrot(1),0.001,-0.004,0.0,-0.004
25.0,9.712,28.255,,3.0,700,8.860251248999998e-25,Q1RotZ,Q_zrot(1),0.0,-0.018,-0.005,0.001
25.0,9.712,28.255,,3.0,700,8.860251248999998e-25,Q2OffsetX,Q_xoff(2),-3.637,0.0,-3.636,0.001
25.0,9.712,28.255,,3.0,700,8.860251248999998e-25,Q2OffsetY,Q_yoff(2),0.001,20.832,0.0,20.834
25.0,9.712,28.255,,3.0,700,8.860251248999998e-25,Q2OffsetZ,Q_pos(2),0.001,0.0,0.0,0.0
25.0,9.712,28.255,,3.0,700,8.860251248999998e-25,Q2RotX,Q_xrot(2),-0.013,0.0,-0.013,0.001
25.0,9.712,28.255,,3.0,700,8.860251248999998e-25,Q2RotY,Q_yrot(2),0.0,0.03,0.0,0.031
25.0,9.712,28.255,,3.0,700,8.860251248999998e-25,Q2RotZ,Q_zrot(2),0.001,0.067,0.021,0.0
25.0,9.712,28.255,,3.0,700,8.860251248999998e-25,Q3OffsetX,Q_xoff(3),4.86,0.0,4.861,0.001
25.0,9.712,28.255,,3.0,700,8.860251248999998e-25,Q3OffsetY,Q_yoff(3),0.001,-5.271,0.0,-5.274
25.0,9.712,28.255,,3.0,700,8.860251248999998e-25,Q3OffsetZ,Q_pos(3),0.0,0.0,0.0,0.0
25.0,9.712,28.255,,3.0,700,8.860251248999998e-25,Q3RotX,Q_xrot(3),0.004,0.0,0.004,0.0
25.0,9.712,28.255,,3.0,700,8.860251248999998e-25,Q3RotY,Q_yrot(3),0.001,0.008,0.0,0.008
25.0,9.712,28.255,,3.0,700,8.860251248999998e-25,Q3RotZ,Q_zrot(3),0.0,-0.047,-0.014,0.001
25.0,9.712,28.255,,3.0,700,8.860251248999998e-25,Q1Gradient,Q_grad(1),-0.012,0.0,0.0,0.044
25.0,9.712,28.255,,3.0,700,8.860251248999998e-25,Q2Gradient,Q_grad(2),-0.061,0.0,0.0,0.616
25.0,9.712,28.255,,3.0,700,8.860251248999998e-25,Q3Gradient,Q_grad(3),-0.385,0.0,0.0,0.14
25.0,10.939,32.989,,3.0,750,8.986498009000002e-23,sourceOffsetX,x_off,-2.029,0.0,-2.03,0.001
25.0,10.939,32.989,,3.0,750,8.986498009000002e-23,sourceOffsetY,y_off,0.001,-7.394,0.0,-7.39
25.0,10.939,32.989,,3.0,750,8.986498009000002e-23,Q1OffsetX,Q_xoff(1),1.714,0.0,1.714,0.001
25.0,10.939,32.989,,3.0,750,8.986498009000002e-23,Q1OffsetY,Q_yoff(1),0.001,-6.483,0.0,-6.486
25.0,10.939,32.989,,3.0,750,8.986498009000002e-23,Q1OffsetZ,Q_pos(1),-0.009,0.0,0.0,0.094
25.0,10.939,32.989,,3.0,750,8.986498009000002e-23,Q1RotX,Q_xrot(1),0.001,0.0,0.001,0.0
25.0,10.939,32.989,,3.0,750,8.986498009000002e-23,Q1RotY,Q_yrot(1),0.001,-0.004,0.0,-0.004
25.0,10.939,32.989,,3.0,750,8.986498009000002e-23,Q1RotZ,Q_zrot(1),0.0,-0.017,-0.004,0.001
25.0,10.939,32.989,,3.0,750,8.986498009000002e-23,Q2OffsetX,Q_xoff(2),-3.106,0.0,-3.105,0.001
25.0,10.939,32.989,,3.0,750,8.986498009000002e-23,Q2OffsetY,Q_yoff(2),0.001,19.65,0.0,19.652
25.0,10.939,32.989,,3.0,750,8.986498009000002e-23,Q2OffsetZ,Q_pos(2),0.001,0.0,0.0,0.0
25.0,10.939,32.989,,3.0,750,8.986498009000002e-23,Q2RotX,Q_xrot(2),-0.011,0.0,-0.011,0.001
25.0,10.939,32.989,,3.0,750,8.986498009000002e-23,Q2RotY,Q_yrot(2),0.0,0.028,0.0,0.028
25.0,10.939,32.989,,3.0,750,8.986498009000002e-23,Q2RotZ,Q_zrot(2),0.001,0.065,0.018,0.0
25.0,10.939,32.989,,3.0,750,8.986498009000002e-23,Q3OffsetX,Q_xoff(3),4.424,0.0,4.424,0.001
25.0,10.939,32.989,,3.0,750,8.986498009000002e-23,Q3OffsetY,Q_yoff(3),0.001,-4.771,0.0,-4.773
25.0,10.939,32.989,,3.0,750,8.986498009000002e-23,Q3OffsetZ,Q_pos(3),0.0,0.0,0.0,0.0
25.0,10.939,32.989,,3.0,750,8.986498009000002e-23,Q3RotX,Q_xrot(3),0.003,0.0,0.003,0.0
25.0,10.939,32.989,,3.0,750,8.986498009000002e-23,Q3RotY,Q_yrot(3),0.001,0.007,0.0,0.007
25.0,10.939,32.989,,3.0,750,8.986498009000002e-23,Q3RotZ,Q_zrot(3),0.0,-0.047,-0.013,0.001
25.0,10.939,32.989,,3.0,750,8.986498009000002e-23,Q1Gradient,Q_grad(1),-0.01,0.0,0.0,0.041
25.0,10.939,32.989,,3.0,750,8.986498009000002e-23,Q2Gradient,Q_grad(2),-0.054,0.0,0.0,0.596
25.0,10.939,32.989,,3.0,750,8.986498009000002e-23,Q3Gradient,Q_grad(3),-0.387,0.0,0.0,0.124
25.0,12.164,38.174,,3.0,800,2.3689215649999998e-23,sourceOffsetX,x_off,-1.79,0.0,-1.79,0.001
25.0,12.164,38.174,,3.0,800,2.3689215649999998e-23,sourceOffsetY,y_off,0.001,-7.287,0.0,-7.284
25.0,12.164,38.174,,3.0,800,2.3689215649999998e-23,Q1OffsetX,Q_xoff(1),1.419,0.0,1.419,0.001
25.0,12.164,38.174,,3.0,800,2.3689215649999998e-23,Q1OffsetY,Q_yoff(1),0.001,-5.983,0.0,-5.986
25.0,12.164,38.174,,3.0,800,2.3689215649999998e-23,Q1OffsetZ,Q_pos(1),-0.008,0.0,0.0,0.085
25.0,12.164,38.174,,3.0,800,2.3689215649999998e-23,Q1RotX,Q_xrot(1),0.001,0.0,0.001,0.0
25.0,12.164,38.174,,3.0,800,2.3689215649999998e-23,Q1RotY,Q_yrot(1),0.001,-0.003,0.0,-0.003
25.0,12.164,38.174,,3.0,800,2.3689215649999998e-23,Q1RotZ,Q_zrot(1),0.0,-0.015,-0.003,0.001
25.0,12.164,38.174,,3.0,800,2.3689215649999998e-23,Q2OffsetX,Q_xoff(2),-2.658,0.0,-2.657,0.001
25.0,12.164,38.174,,3.0,800,2.3689215649999998e-23,Q2OffsetY,Q_yoff(2),0.001,18.598,0.0,18.601
25.0,12.164,38.174,,3.0,800,2.3689215649999998e-23,Q2OffsetZ,Q_pos(2),0.001,0.0,0.0,0.0
25.0,12.164,38.174,,3.0,800,2.3689215649999998e-23,Q2RotX,Q_xrot(2),-0.009,0.0,-0.009,0.001
25.0,12.164,38.174,,3.0,800,2.3689215649999998e-23,Q2RotY,Q_yrot(2),0.0,0.025,0.0,0.026
25.0,12.164,38.174,,3.0,800,2.3689215649999998e-23,Q2RotZ,Q_zrot(2),0.001,0.064,0.016,0.0
25.0,12.164,38.174,,3.0,800,2.3689215649999998e-23,Q3OffsetX,Q_xoff(3),4.031,0.0,4.031,0.001
25.0,12.164,38.174,,3.0,800,2.3689215649999998e-23,Q3OffsetY,Q_yoff(3),0.001,-4.326,0.0,-4.328
25.0,12.164,38.174,,3.0,800,2.3689215649999998e-23,Q3OffsetZ,Q_pos(3),0.0,0.0,0.0,0.0
25.0,12.164,38.174,,3.0,800,2.3689215649999998e-23,Q3RotX,Q_xrot(3),0.003,0.0,0.003,0.0
25.0,12.164,38.174,,3.0,800,2.3689215649999998e-23,Q3RotY,Q_yrot(3),0.001,0.007,0.0,0.007
25.0,12.164,38.174,,3.0,800,2.3689215649999998e-23,Q3RotZ,Q_zrot(3),0.0,-0.047,-0.011,0.001
25.0,12.164,38.174,,3.0,800,2.3689215649999998e-23,Q1Gradient,Q_grad(1),-0.008,0.0,0.0,0.037
25.0,12.164,38.174,,3.0,800,2.3689215649999998e-23,Q2Gradient,Q_grad(2),-0.048,0.0,0.0,0.578
25.0,12.164,38.174,,3.0,800,2.3689215649999998e-23,Q3Gradient,Q_grad(3),-0.388,0.0,0.0,0.111
25.0,13.372,43.941,,3.0,850,5.791739850000001e-24,sourceOffsetX,x_off,-1.572,0.0,-1.573,0.001
25.0,13.372,43.941,,3.0,850,5.791739850000001e-24,sourceOffsetY,y_off,0.001,-7.186,0.0,-7.184
25.0,13.372,43.941,,3.0,850,5.791739850000001e-24,Q1OffsetX,Q_xoff(1),1.174,0.0,1.174,0.001
25.0,13.372,43.941,,3.0,850,5.791739850000001e-24,Q1OffsetY,Q_yoff(1),0.001,-5.547,0.0,-5.551
25.0,13.372,43.941,,3.0,850,5.791739850000001e-24,Q1OffsetZ,Q_pos(1),-0.007,0.0,0.0,0.077
25.0,13.372,43.941,,3.0,850,5.791739850000001e-24,Q1RotX,Q_xrot(1),0.001,0.0,0.001,0.0
25.0,13.372,43.941,,3.0,850,5.791739850000001e-24,Q1RotY,Q_yrot(1),0.001,-0.003,0.0,-0.003
25.0,13.372,43.941,,3.0,850,5.791739850000001e-24,Q1RotZ,Q_zrot(1),0.0,-0.014,-0.003,0.001
25.0,13.372,43.941,,3.0,850,5.791739850000001e-24,Q2OffsetX,Q_xoff(2),-2.272,0.0,-2.271,0.001
25.0,13.372,43.941,,3.0,850,5.791739850000001e-24,Q2OffsetY,Q_yoff(2),0.001,17.659,0.0,17.662
25.0,13.372,43.941,,3.0,850,5.791739850000001e-24,Q2OffsetZ,Q_pos(2),0.001,0.0,0.0,0.0
25.0,13.372,43.941,,3.0,850,5.791739850000001e-24,Q2RotX,Q_xrot(2),-0.008,0.0,-0.008,0.001
25.0,13.372,43.941,,3.0,850,5.791739850000001e-24,Q2RotY,Q_yrot(2),0.0,0.023,0.0,0.024
25.0,13.372,43.941,,3.0,850,5.791739850000001e-24,Q2RotZ,Q_zrot(2),0.001,0.063,0.014,0.0
25.0,13.372,43.941,,3.0,850,5.791739850000001e-24,Q3OffsetX,Q_xoff(3),3.671,0.0,3.672,0.001
25.0,13.372,43.941,,3.0,850,5.791739850000001e-24,Q3OffsetY,Q_yoff(3),0.001,-3.923,0.0,-3.926
25.0,13.372,43.941,,3.0,850,5.791739850000001e-24,Q3OffsetZ,Q_pos(3),0.0,0.0,0.0,0.0
25.0,13.372,43.941,,3.0,850,5.791739850000001e-24,Q3RotX,Q_xrot(3),0.002,0.0,0.002,0.0
25.0,13.372,43.941,,3.0,850,5.791739850000001e-24,Q3RotY,Q_yrot(3),0.001,0.006,0.0,0.006
25.0,13.372,43.941,,3.0,850,5.791739850000001e-24,Q3RotZ,Q_zrot(3),0.0,-0.047,-0.01,0.001
25.0,13.372,43.941,,3.0,850,5.791739850000001e-24,Q1Gradient,Q_grad(1),-0.006,0.0,0.0,0.035
25.0,13.372,43.941,,3.0,850,5.791739850000001e-24,Q2Gradient,Q_grad(2),-0.042,0.0,0.0,0.561
25.0,13.372,43.941,,3.0,850,5.791739850000001e-24,Q3Gradient,Q_grad(3),-0.39,0.0,0.0,0.098
25.0,14.544,50.497,,3.0,900,5.697184138900001e-22,sourceOffsetX,x_off,-1.371,0.0,-1.372,0.001
25.0,14.544,50.497,,3.0,900,5.697184138900001e-22,sourceOffsetY,y_off,0.001,-7.097,0.0,-7.094
25.0,14.544,50.497,,3.0,900,5.697184138900001e-22,Q1OffsetX,Q_xoff(1),0.968,0.0,0.969,0.001
25.0,14.544,50.497,,3.0,900,5.697184138900001e-22,Q1OffsetY,Q_yoff(1),0.001,-5.169,0.0,-5.172
25.0,14.544,50.497,,3.0,900,5.697184138900001e-22,Q1OffsetZ,Q_pos(1),-0.006,0.0,0.0,0.071
25.0,14.544,50.497,,3.0,900,5.697184138900001e-22,Q1RotX,Q_xrot(1),0.001,0.0,0.001,0.0
25.0,14.544,50.497,,3.0,900,5.697184138900001e-22,Q1RotY,Q_yrot(1),0.001,-0.003,0.0,-0.003
25.0,14.544,50.497,,3.0,900,5.697184138900001e-22,Q1RotZ,Q_zrot(1),0.0,-0.013,-0.002,0.001
25.0,14.544,50.497,,3.0,900,5.697184138900001e-22,Q2OffsetX,Q_xoff(2),-1.933,0.0,-1.933,0.001
25.0,14.544,50.497,,3.0,900,5.697184138900001e-22,Q2OffsetY,Q_yoff(2),0.001,16.821,0.0,16.825
25.0,14.544,50.497,,3.0,900,5.697184138900001e-22,Q2OffsetZ,Q_pos(2),0.001,0.0,0.0,0.0
25.0,14.544,50.497,,3.0,900,5.697184138900001e-22,Q2RotX,Q_xrot(2),-0.006,0.0,-0.006,0.001
25.0,14.544,50.497,,3.0,900,5.697184138900001e-22,Q2RotY,Q_yrot(2),0.0,0.022,0.0,0.022
25.0,14.544,50.497,,3.0,900,5.697184138900001e-22,Q2RotZ,Q_zrot(2),0.001,0.062,0.012,0.0
25.0,14.544,50.497,,3.0,900,5.697184138900001e-22,Q3OffsetX,Q_xoff(3),3.338,0.0,3.338,0.001
25.0,14.544,50.497,,3.0,900,5.697184138900001e-22,Q3OffsetY,Q_yoff(3),0.001,-3.553,0.0,-3.556
25.0,14.544,50.497,,3.0,900,5.697184138900001e-22,Q3OffsetZ,Q_pos(3),0.0,0.0,0.0,0.0
25.0,14.544,50.497,,3.0,900,5.697184138900001e-22,Q3RotX,Q_xrot(3),0.002,0.0,0.002,0.0
25.0,14.544,50.497,,3.0,900,5.697184138900001e-22,Q3RotY,Q_yrot(3),0.001,0.005,0.0,0.005
25.0,14.544,50.497,,3.0,900,5.697184138900001e-22,Q3RotZ,Q_zrot(3),0.0,-0.047,-0.009,0.001
25.0,14.544,50.497,,3.0,900,5.697184138900001e-22,Q1Gradient,Q_grad(1),-0.005,0.0,0.0,0.032
25.0,14.544,50.497,,3.0,900,5.697184138900001e-22,Q2Gradient,Q_grad(2),-0.037,0.0,0.0,0.546
25.0,14.544,50.497,,3.0,900,5.697184138900001e-22,Q3Gradient,Q_grad(3),-0.391,0.0,0.0,0.086
25.0,15.646,58.215,,3.0,950,7.474758509e-25,sourceOffsetX,x_off,-1.182,0.0,-1.182,0.001
